City,Bedroom,Region,Price,RateperSqft,CarpetArea,TransactionType
Kolkata,2.0,Salt Lake City Kolkata,245.23,32697.09,750.0,Resale
Kolkata,6.0,Hooghly-Chinsurah Kolkata,245.23,8088.0,3032.0,Resale
Kolkata,3.0,New Town Kolkata,151.0,13386.52,1128.0,Resale
Kolkata,2.0,Patuli Kolkata,245.23,28350.08,865.0,Resale
Kolkata,3.0,Joka Kolkata,245.23,20183.39,1215.0,Resale
Kolkata,3.0,Action Area 3 Kolkata,130.0,9923.66,1310.0,Resale
Kolkata,5.0,Dhakuria Kolkata,245.23,16682.19,1470.0,Resale
Kolkata,3.0,Viveknagar Garfa Kolkata,245.23,37727.41,650.0,Resale
Kolkata,2.0,Banerjee Para Paschim Putiary Kolkata,245.23,43022.49,570.0,Resale
Kolkata,3.0,Bally Kolkata,245.23,21817.45,1124.0,Resale
Kolkata,2.0,Nayabad Kolkata,245.23,30275.08,810.0,Resale
Kolkata,2.0,Bhowanipore Kolkata,245.23,32697.09,750.0,Resale
Kolkata,2.0,Safui Para Kolkata,245.23,33138.94,740.0,Resale
Kolkata,3.0,Purba Barisha Kolkata,245.23,24498.32,1001.0,New Property
Kolkata,10.0,Ballygunge Kolkata,600.0,9230.77,6500.0,Resale
Kolkata,6.0,Raja Bazar Kolkata,425.0,15151.52,2805.0,Resale
Kolkata,3.0,Tollygunge Kolkata,245.23,24522.82,1000.0,Resale
Kolkata,2.0,Nayabad Kolkata,245.23,36546.67,671.0,Resale
Kolkata,2.0,Santragachi Kolkata,245.23,35540.31,690.0,New Property
Kolkata,3.0,Tollygunge Phari Kolkata,105.0,7777.78,1350.0,New Property
Kolkata,3.0,South Dumdum Kolkata,245.23,24112.9,1017.0,Resale
Kolkata,3.0,Action Area 2 Kolkata,161.0,9841.08,1636.0,Resale
Kolkata,2.0,Dhakuria Kolkata,245.23,37727.41,650.0,Resale
Kolkata,3.0,Tangra Kolkata,124.0,13163.48,942.0,Resale
Kolkata,2.0,Behala Kolkata,245.23,40871.36,600.0,Resale
Kolkata,2.0,Narendrapur Rajpur Sonarpur Kolkata,245.23,36330.1,675.0,Resale
Kolkata,2.0,Tangra Kolkata,115.0,11500.0,1000.0,Resale
Kolkata,2.0,Behala Chowrasta Kolkata,245.23,43098.1,569.0,Resale
Kolkata,3.0,Beleghata Kolkata,200.0,14892.03,1343.0,Resale
Kolkata,7.0,Jyangra Bottala Kolkata,245.23,10625.14,2308.0,Resale
Kolkata,2.0,Rajarhat Kolkata,245.23,32266.86,760.0,Resale
Kolkata,4.0,Natunhat Shibrampur Mauza Kolkata,245.23,13429.8,1826.0,Resale
Kolkata,2.0,Rahara Kolkata,245.23,44586.94,550.0,Resale
Kolkata,4.0,Mukandapur Kolkata,600.0,14866.2,4036.0,Resale
Kolkata,3.0,South Dum Dum Kolkata,245.23,18863.71,1300.0,Resale
Kolkata,3.0,Tollygunge Kolkata,245.23,27247.57,900.0,Resale
Kolkata,2.0,Mahajati Nagar Kolkata,245.23,32916.53,745.0,Resale
Kolkata,2.0,Kolkata,245.23,36330.1,675.0,Resale
Kolkata,2.0,Tollygunge Kolkata,245.23,39299.39,624.0,Resale
Kolkata,2.0,Behala Chowrasta Kolkata,245.23,41991.12,584.0,Resale
Kolkata,3.0,Hussainpur Kolkata,245.23,22769.56,1077.0,Resale
Kolkata,2.0,New Town Kolkata,245.23,41214.82,595.0,Resale
Kolkata,2.0,Narendrapur Rajpur Sonarpur Kolkata,245.23,33049.62,742.0,Resale
Kolkata,5.0,Block A Lake Town Kolkata,161.0,8944.44,1800.0,Resale
Kolkata,4.0,Kankurgachi Kolkata,300.0,17647.06,1700.0,Resale
Kolkata,3.0,Baghajatin Colony Kolkata,245.23,34539.18,710.0,Resale
Kolkata,2.0,Adarsha Pally Belghoria Kolkata,245.23,41847.81,586.0,Resale
Kolkata,2.0,Tangra Kolkata,245.23,30463.13,805.0,Resale
Kolkata,3.0,Bhadrakali Kolkata,245.23,24280.02,1010.0,Resale
Kolkata,3.0,Jadavpur Kolkata,245.23,30653.52,800.0,Resale
Kolkata,2.0,Italgacha Kolkata,245.23,31279.1,784.0,Resale
Kolkata,2.0,Babur Bagan Kolkata,245.23,76633.8,320.0,Resale
Kolkata,2.0,Hiland Park Kolkata,245.23,28514.9,860.0,Resale
Kolkata,2.0,Hastings Kolkata,130.0,12500.0,1040.0,Resale
Kolkata,2.0,Lake Town Kolkata,105.0,11437.91,918.0,Resale
Kolkata,2.0,Garia Kolkata,245.23,34249.74,716.0,Resale
Kolkata,2.0,Kanchrapara Kolkata,245.23,31439.51,780.0,Resale
Kolkata,3.0,Rajarhat Kolkata,245.23,30885.16,794.0,New Property
Kolkata,2.0,Action Area 1 Kolkata,245.23,25571.24,959.0,New Property
Kolkata,4.0,New Alipore Kolkata,288.0,12050.21,2390.0,New Property
Kolkata,2.0,Chiriamore Kolkata,245.23,35032.6,700.0,Resale
Kolkata,2.0,Rajarhat Newtown Kolkata,245.23,24522.82,1000.0,Resale
Kolkata,2.0,Dhakuria Kolkata,245.23,32697.09,750.0,New Property
Kolkata,3.0,Garia Kolkata,245.23,20018.63,1225.0,Resale
Kolkata,5.0,Eastern Metropolitan Bypass Kolkata,700.0,19751.69,3544.0,New Property
Kolkata,3.0,Joka Kolkata,245.23,25678.34,955.0,Resale
Kolkata,3.0,Jadavpur Kolkata,110.0,7407.41,1485.0,New Property
Kolkata,3.0,Shibrampur Mauza Kolkata,245.23,29905.87,820.0,Resale
Kolkata,3.0,Narendrapur Kolkata,245.23,24522.82,1000.0,Resale
Kolkata,2.0,Haltu Kolkata,245.23,35032.6,700.0,Resale
Kolkata,3.0,Eastern Metropolitan Bypass Kolkata,389.0,12589.0,3090.0,New Property
Kolkata,2.0,Mourigram Kolkata,245.23,30653.52,800.0,Resale
Kolkata,4.0,Barrackpore Kolkata,245.23,24522.82,1000.0,Resale
Kolkata,3.0,Lake Gardens Kolkata,245.23,22293.47,1100.0,Resale
Kolkata,3.0,Prafulla Kanan Kolkata,245.23,29688.64,826.0,Resale
Kolkata,4.0,Belgharia Expressway Kolkata,152.0,7339.45,2071.0,New Property
Kolkata,4.0,Sector 5 Salt Lake City Kolkata,170.0,10303.03,1650.0,Resale
Kolkata,2.0,Madhyamgram Kolkata,245.23,42280.72,580.0,New Property
Kolkata,4.0,New Town Kolkata,350.0,11554.97,3029.0,New Property
Kolkata,4.0,New Town Kolkata,205.0,19339.62,1060.0,Resale
Kolkata,3.0,E M Bypass Kolkata,160.0,6808.51,2350.0,Resale
Kolkata,3.0,New Alipore Kolkata,150.0,9689.92,1548.0,Resale
Kolkata,1.0,Mukundapur Kolkata,245.23,47802.76,513.0,Resale
Kolkata,3.0,Patuli Kolkata,100.0,10526.32,950.0,Resale
Kolkata,4.0,Bhawanipur Kolkata,325.0,21103.9,1540.0,New Property
Kolkata,1.0,Bhowanipore Kolkata,245.23,47802.76,513.0,Resale
Kolkata,2.0,Santoshpur Kolkata,245.23,35032.6,700.0,Resale
Kolkata,2.0,Garia Kolkata,245.23,28026.08,875.0,Resale
Kolkata,2.0,Harinavi Kolkata,245.23,38019.87,645.0,Resale
Kolkata,2.0,Basak Bagan Kolkata,245.23,61307.04,400.0,Resale
Kolkata,3.0,Barasat Kolkata,245.23,20018.63,1225.0,New Property
Kolkata,3.0,Rajarhat Kolkata,245.23,24280.02,1010.0,Resale
Kolkata,3.0,Hussainpur Kolkata,245.23,25125.84,976.0,Resale
Kolkata,3.0,Rajarhat Kolkata,245.23,25813.49,950.0,Resale
Kolkata,3.0,Action Area 1 Kolkata,245.23,23222.36,1056.0,Resale
Kolkata,2.0,Mukundapur Kolkata,100.0,16863.41,593.0,Resale
Kolkata,2.0,Lake Town Kolkata,245.23,49045.63,500.0,Resale
Kolkata,3.0,Kankurgachi Kolkata,245.23,30807.56,796.0,Resale
Kolkata,3.0,Sodepur Kolkata,245.23,19555.68,1254.0,Resale
Kolkata,3.0,Maheshtala Kolkata,245.23,21568.0,1137.0,New Property
Kolkata,2.0,Belghoria Expressway Kolkata,245.23,29905.87,820.0,Resale
Kolkata,3.0,Alipore Kolkata,325.0,18055.56,1800.0,Resale
Kolkata,2.0,Behala Kolkata,245.23,30463.13,805.0,Resale
Kolkata,2.0,Garia Kolkata,245.23,28850.37,850.0,Resale
Kolkata,3.0,Mukundapur Kolkata,234.0,18645.42,1255.0,Resale
Kolkata,6.0,Tribeni Kolkata,245.23,11146.73,2200.0,Resale
Kolkata,2.0,Madhyamgram Kolkata,245.23,32697.09,750.0,Resale
Kolkata,3.0,Botanical Garden Area Kolkata,245.23,15750.04,1557.0,Resale
Kolkata,4.0,Vivekananda Road Kolkata,165.0,9821.43,1680.0,Resale
Kolkata,1.0,Beleghata Main Road Kolkata,245.23,38316.9,640.0,Resale
Kolkata,3.0,Diamond Harbour Road Kolkata,245.23,26005.11,943.0,Resale
Kolkata,2.0,Purba Barisha Kolkata,245.23,27247.57,900.0,Resale
Kolkata,2.0,Salt Lake Bypass Kolkata,142.0,16904.76,840.0,Resale
Kolkata,2.0,Green Park Garia Kolkata,245.23,33685.19,728.0,Resale
Kolkata,2.0,Baruipur Kolkata,245.23,28219.58,869.0,Resale
Kolkata,3.0,Eastern Metropolitan Bypass Kolkata,160.0,10081.92,1587.0,Resale
Kolkata,2.0,James Long Sarani Kolkata,245.23,20694.36,1185.0,Resale
Kolkata,2.0,Hastings Kolkata,100.0,10526.32,950.0,Resale
Kolkata,2.0,Purbachal Main Road Kolkata,245.23,40871.36,600.0,Resale
Kolkata,2.0,Rash Behari Avenue Kolkata,140.0,11914.89,1175.0,Resale
Kolkata,2.0,Behala Kolkata,245.23,38316.9,640.0,Resale
Kolkata,5.0,Baranagar Kolkata,245.23,17029.73,1440.0,Resale
Kolkata,2.0,Purba Barisha Kolkata,245.23,29368.64,835.0,Resale
Kolkata,2.0,Vip Road Kolkata,245.23,36010.01,681.0,Resale
Kolkata,5.0,Central Avenue Kolkata,190.0,5428.57,3500.0,Resale
Kolkata,4.0,Sonarpur Kolkata,245.23,15326.76,1600.0,Resale
Kolkata,2.0,Naipukur Kolkata,245.23,32266.86,760.0,Resale
Kolkata,2.0,Salkia Kolkata,245.23,35032.6,700.0,Resale
Kolkata,3.0,Nayabad Kolkata,245.23,20607.41,1190.0,Resale
Kolkata,3.0,Santoshpur Kolkata,245.23,20607.41,1190.0,Resale
Kolkata,2.0,Rajarhat Kolkata,245.23,40069.96,612.0,Resale
Kolkata,2.0,Garia Kolkata,245.23,33138.94,740.0,Resale
Kolkata,3.0,Maheshtala Kolkata,245.23,19840.47,1236.0,Resale
Kolkata,3.0,Kalighat Kolkata,310.0,20666.67,1500.0,Resale
Kolkata,5.0,Jadavpur Kolkata,484.0,12100.0,4000.0,Resale
Kolkata,2.0,College Street Bata Kolkata,245.23,35032.6,700.0,Resale
Kolkata,2.0,Baguiati Kolkata,245.23,18165.05,1350.0,Resale
Kolkata,3.0,Kaikhali Kolkata,245.23,19309.3,1270.0,Resale
Kolkata,2.0,Raja Rammohan Roy Road Kolkata,245.23,34059.47,720.0,Resale
Kolkata,4.0,Eastern Metropolitan Bypass Kolkata,1650.0,20625.0,8000.0,Resale
Kolkata,2.0,Baruipur Kolkata,245.23,37727.41,650.0,Resale
Kolkata,1.0,Action Area 3 Kolkata,245.23,76633.8,320.0,Resale
Kolkata,3.0,Ramkrishna Naskar Lane Kolkata,245.23,35032.6,700.0,Resale
Kolkata,3.0,Patuli Kolkata,130.0,16709.51,778.0,Resale
Kolkata,10.0,Dutta Bagan Akra Kolkata,900.0,8571.43,10500.0,Resale
Kolkata,2.0,Naihati Station Road Kolkata,245.23,36062.97,680.0,Resale
Kolkata,2.0,Raja Rammohan Roy Road Kolkata,245.23,39809.77,616.0,Resale
Kolkata,1.0,Action Area 2D Kolkata,245.23,72125.93,340.0,Resale
Kolkata,2.0,Parnasree Palli Kolkata,245.23,32697.09,750.0,Resale
Kolkata,1.0,Behala Kolkata,245.23,46269.47,530.0,Resale
Kolkata,2.0,Gopalpur Gram Kolkata,245.23,25023.28,980.0,Resale
Kolkata,3.0,Maheshtala Kolkata,245.23,31724.21,773.0,Resale
Kolkata,2.0,Daspara Mukundapur Kolkata,245.23,29688.64,826.0,Resale
Kolkata,4.0,Jodhpur Park Kolkata,180.0,6569.34,2740.0,Resale
Kolkata,1.0,Lake Avenue Kolkata,245.23,49045.63,500.0,Resale
Kolkata,2.0,Dakshineswar Kolkata,245.23,40871.36,600.0,Resale
Kolkata,2.0,Joka Kolkata,245.23,27553.73,890.0,New Property
Kolkata,2.0,South Garia Kolkata,245.23,39552.93,620.0,Resale
Kolkata,2.0,Rajarhat Kolkata,245.23,38925.11,630.0,Resale
Kolkata,2.0,Biren Roy Road West Kolkata,245.23,41353.82,593.0,Resale
Kolkata,2.0,Tegharia Baguiati Kolkata,245.23,23808.56,1030.0,Resale
Kolkata,2.0,Bansdroni Kolkata,245.23,42280.72,580.0,Resale
Kolkata,3.0,Rajarhat Kolkata,245.23,23466.81,1045.0,Resale
Kolkata,1.0,Santoshpur Avenue Kolkata,245.23,68118.94,360.0,Resale
Kolkata,3.0,Bramhapur Kolkata,245.23,32697.09,750.0,Resale
Kolkata,3.0,Minto Park Area Kolkata,330.0,18333.33,1800.0,Resale
Kolkata,3.0,Action Area 1 Kolkata,160.0,21164.02,756.0,Other
Kolkata,1.0,Baruipur Kolkata,245.23,56374.29,435.0,Resale
Kolkata,3.0,Maheshtala Kolkata,245.23,31847.81,770.0,Resale
Kolkata,2.0,Kona Expressway Kolkata,245.23,16704.92,1468.0,New Property
Kolkata,2.0,Damayanti Apartment Kolkata,245.23,40871.36,600.0,Resale
Kolkata,2.0,Dhali Para Paschim Putiary Kolkata,245.23,29159.12,841.0,Resale
Kolkata,2.0,Rajarhat Kolkata,245.23,48083.95,510.0,Resale
Kolkata,2.0,Garia Kolkata,245.23,29193.83,840.0,Resale
Kolkata,3.0,Baranagar Bazar Kolkata,160.0,4444.44,3600.0,New Property
Kolkata,2.0,Joka Kolkata,245.23,35591.9,689.0,Resale
Kolkata,2.0,Avinash villa Kolkata,245.23,34734.87,706.0,Resale
Kolkata,3.0,Jheel Road Kolkata,245.23,22293.47,1100.0,Resale
Kolkata,2.0,Barrackpore Trunk Road Kolkata,245.23,22918.52,1070.0,Resale
Kolkata,2.0,Dhakuria Kolkata,245.23,46356.93,529.0,Resale
Kolkata,3.0,Eastern Metropolitan Bypass Kolkata,250.0,14037.06,1781.0,Resale
Kolkata,3.0,Howrah Kolkata,245.23,18995.21,1291.0,Resale
Kolkata,3.0,Behala Kolkata,245.23,27247.57,900.0,Resale
Kolkata,2.0,Barrackpore Kolkata,245.23,48753.11,503.0,Resale
Kolkata,2.0,Shyamnagar Kolkata,245.23,25813.49,950.0,Resale
Kolkata,1.0,Joka Kolkata,245.23,65047.26,377.0,Resale
Kolkata,3.0,New Town Kolkata,245.23,22918.52,1070.0,Resale
Kolkata,3.0,Hindmotor Kolkata,245.23,30126.31,814.0,Resale
Kolkata,3.0,Eastern Metropolitan Bypass Kolkata,245.23,16208.07,1513.0,Resale
Kolkata,3.0,Naihati Kolkata,245.23,27247.57,900.0,Resale
Kolkata,2.0,Garfa Kolkata,245.23,38437.02,638.0,Resale
Kolkata,3.0,Rajpur Sonarpur Kolkata,103.0,6922.04,1488.0,Resale
Kolkata,2.0,New Town Kolkata,245.23,40333.58,608.0,Resale
Kolkata,9.0,Dover Lane Kolkata,400.0,25000.0,1600.0,Resale
Kolkata,2.0,Chatterjihat Kolkata,245.23,30653.52,800.0,Resale
Kolkata,3.0,Kadamtala Bantra Kolkata,160.0,5306.8,3015.0,Resale
Kolkata,2.0,Rajarhat Kolkata,245.23,27247.57,900.0,Resale
Kolkata,2.0,Dum Dum Road Kolkata,245.23,36330.1,675.0,Resale
Kolkata,3.0,Purba Barisha Kolkata,245.23,20435.68,1200.0,New Property
Kolkata,2.0,Madhyamgram Kolkata,245.23,34059.47,720.0,Resale
Kolkata,2.0,Garia Kolkata,245.23,38257.12,641.0,Resale
Kolkata,3.0,Barasat Kolkata,245.23,40871.36,600.0,Resale
Kolkata,3.0,Vip Road Kolkata,245.23,24522.82,1000.0,Resale
Kolkata,3.0,Russa Road East Kolkata,110.0,9565.22,1150.0,Resale
Kolkata,3.0,Kestopur Kolkata,245.23,21798.06,1125.0,Resale
Kolkata,3.0,Action Area 1 Kolkata,100.0,6756.76,1480.0,Resale
Kolkata,6.0,S S Twp Sarsuna Kolkata,245.23,10217.84,2400.0,Resale
Kolkata,3.0,Burdwan Road Kolkata,350.0,28000.0,1250.0,Resale
Kolkata,3.0,New Town Kolkata,160.0,10840.11,1476.0,Resale
Kolkata,1.0,New Town Kolkata,245.23,36062.97,680.0,Resale
Kolkata,3.0,Beliaghata Kolkata,245.23,19158.45,1280.0,Resale
Kolkata,3.0,Action Area 3 Kolkata,245.23,35540.31,690.0,Resale
Kolkata,1.0,Dum Dum Kolkata,245.23,54495.15,450.0,Resale
Kolkata,3.0,Kasba Kolkata,245.23,19618.25,1250.0,Resale
Kolkata,2.0,Ariadaha Kolkata,245.23,40871.36,600.0,Resale
Kolkata,3.0,New Town Kolkata,245.23,37727.41,650.0,Resale
Kolkata,2.0,Kundu Bagan Kolkata,245.23,38497.36,637.0,Resale
Kolkata,4.0,Canal South Road Kolkata,275.0,10767.42,2554.0,Resale
Kolkata,3.0,Narendrapur Rajpur Sonarpur Kolkata,245.23,18965.83,1293.0,Resale
Kolkata,3.0,Bhadrakali Kolkata,245.23,21759.38,1127.0,Resale
Kolkata,3.0,Garia Kolkata,130.0,13000.0,1000.0,Resale
Kolkata,3.0,Nagerbazar Kolkata,130.0,13157.89,988.0,Resale
Kolkata,2.0,Bondel Road Kolkata,245.23,25813.49,950.0,Resale
Kolkata,2.0,Joyshree Kolkata,245.23,35284.63,695.0,Resale
Kolkata,3.0,Diamond Harbour Road Kolkata,245.23,25597.93,958.0,Resale
Kolkata,5.0,Howrah Kolkata,110.0,4230.77,2600.0,Resale
Kolkata,2.0,New Town Kolkata,120.0,16000.0,750.0,Resale
Kolkata,2.0,Sodepur Kolkata,245.23,37727.41,650.0,Resale
Kolkata,3.0,Madhyamgram Kolkata,245.23,26948.15,910.0,New Property
Kolkata,5.0,Bansdroni Kolkata,181.0,10055.56,1800.0,Resale
Kolkata,2.0,Netaji Subhas Road Kolkata,245.23,48464.06,506.0,Resale
Kolkata,2.0,Prince Anwar Shah Road Kolkata,245.23,28850.37,850.0,Resale
Kolkata,3.0,Netaji Subhash Chandra Bose Road Kolkata,245.23,19009.94,1290.0,Resale
Kolkata,2.0,Dum Dum Kolkata,245.23,40871.36,600.0,Resale
Kolkata,2.0,Beleghata Kolkata,245.23,37727.41,650.0,Resale
Kolkata,3.0,Action Area 3 Kolkata,120.0,8021.39,1496.0,Resale
Kolkata,3.0,Sodepur Kolkata,245.23,30653.52,800.0,Resale
Kolkata,3.0,Dankuni Kolkata,245.23,22897.12,1071.0,Resale
Kolkata,2.0,Hussainpur Kolkata,245.23,31239.26,785.0,Resale
Kolkata,4.0,Rajarhat Kolkata,139.0,6435.19,2160.0,Resale
Kolkata,3.0,Rajarhat Kolkata,245.23,17516.3,1400.0,Resale
Kolkata,3.0,Joka Kolkata,245.23,21740.09,1128.0,Resale
Kolkata,3.0,Rajpur Kolkata,245.23,21511.24,1140.0,Resale
Kolkata,2.0,Kamal Park Kolkata,245.23,37843.85,648.0,Resale
Kolkata,2.0,Dum Dum Cantonment Kolkata,245.23,37727.41,650.0,Resale
Kolkata,3.0,Nayabad Kolkata,245.23,20782.05,1180.0,Resale
Kolkata,3.0,Sector 3 Salt Lake City Kolkata,245.23,20435.68,1200.0,Resale
Kolkata,2.0,Purba Barisha Kolkata,245.23,43022.49,570.0,Resale
Kolkata,2.0,Behala Kolkata,245.23,36062.97,680.0,Resale
Kolkata,3.0,Garia Kolkata,245.23,34249.74,716.0,Resale
Kolkata,2.0,CIT More Kolkata,245.23,44668.15,549.0,Resale
Kolkata,3.0,Eastern Metropolitan Bypass Kolkata,135.0,10714.29,1260.0,Resale
Kolkata,1.0,Kolkata,245.23,42797.24,573.0,Resale
Kolkata,4.0,Ramchandrapur Narendrapur Kolkata,245.23,22769.56,1077.0,Resale
Kolkata,2.0,Airport Area Kolkata,245.23,52511.38,467.0,Resale
Kolkata,3.0,SN Roy Road Kolkata,245.23,22293.47,1100.0,Resale
Kolkata,6.0,Salt Lake City Kolkata,700.0,18300.65,3825.0,Resale
Kolkata,5.0,Sodepur Kolkata,200.0,6666.67,3000.0,Resale
Kolkata,3.0,Purba Barisha Kolkata,245.23,21895.37,1120.0,Resale
Kolkata,3.0,New Alipore Kolkata,250.0,19747.24,1266.0,Resale
Kolkata,3.0,Rajarhat Kolkata,245.23,20418.67,1201.0,Resale
Kolkata,2.0,Gariahat Kolkata,140.0,8206.33,1706.0,Resale
Kolkata,2.0,Roychak Kolkata,245.23,22293.47,1100.0,Resale
Kolkata,3.0,Nayabad Kolkata,245.23,26655.24,920.0,Resale
Kolkata,2.0,Baranagar Kolkata,245.23,46532.86,527.0,Resale
Kolkata,3.0,Bansdroni Kolkata,245.23,31439.51,780.0,Resale
Kolkata,2.0,Beleghata Kolkata,245.23,26800.89,915.0,Resale
Kolkata,1.0,New Town Kolkata,245.23,61307.04,400.0,Resale
Kolkata,2.0,Dhakuria Kolkata,245.23,33592.9,730.0,Resale
Kolkata,2.0,Taltala Kolkata,120.0,15000.0,800.0,Resale
Kolkata,1.0,Barasat Kolkata,245.23,45412.62,540.0,Resale
Kolkata,3.0,Eastern Metropolitan Bypass Kolkata,199.0,12344.91,1612.0,Resale
Kolkata,2.0,Purba Sinthi Kolkata,245.23,40871.36,600.0,Resale
Kolkata,1.0,Howrah Kolkata,245.23,22706.31,1080.0,Resale
Kolkata,2.0,Sonarpur Kolkata,245.23,39111.35,627.0,Resale
Kolkata,3.0,Mudiali Kalighat Kolkata,410.0,28511.82,1438.0,Resale
Kolkata,3.0,Khardaha Kolkata,245.23,22052.89,1112.0,Resale
Kolkata,2.0,Barrackpore Trunk Road Kolkata,245.23,25867.95,948.0,Resale
Kolkata,4.0,Barasat Kolkata,245.23,19555.68,1254.0,Resale
Kolkata,3.0,Garia Kolkata,245.23,30653.52,800.0,Resale
Kolkata,1.0,Madhyamgram Kolkata,245.23,54738.43,448.0,Resale
Kolkata,4.0,Howrah Kolkata,245.23,12261.41,2000.0,Resale
Kolkata,2.0,Madhyamgram Kolkata,245.23,25203.31,973.0,Resale
Kolkata,1.0,Garia Kolkata,245.23,26511.15,925.0,Resale
Kolkata,3.0,K B Sarani Kolkata,245.23,16727.71,1466.0,Resale
Kolkata,2.0,Niva Park Phase 3 Kolkata,245.23,27247.57,900.0,Resale
Kolkata,3.0,Bishnupur Kolkata,245.23,23579.63,1040.0,New Property
Kolkata,4.0,Belgharia Expressway Kolkata,245.23,21195.17,1157.0,Resale
Kolkata,1.0,Belghoria Kolkata,245.23,46978.58,522.0,Resale
Kolkata,3.0,New Alipore Kolkata,245.23,16970.81,1445.0,Resale
Kolkata,3.0,Bally Kolkata,245.23,21379.96,1147.0,Resale
Kolkata,3.0,Ranikuthi Kolkata,245.23,23579.63,1040.0,Resale
Kolkata,3.0,Tegharia Baguiati Kolkata,245.23,21993.56,1115.0,Resale
Kolkata,5.0,Sukhsanatantala Kolkata,245.23,13623.79,1800.0,Resale
Kolkata,2.0,Dum Dum Kolkata,245.23,42280.72,580.0,Resale
Kolkata,3.0,Ballygunge Kolkata,510.0,30159.67,1691.0,Resale
Kolkata,3.0,Ballygunge Kolkata,190.0,17117.12,1110.0,Resale
Kolkata,2.0,Kaikhali Kolkata,245.23,32266.86,760.0,Resale
Kolkata,2.0,Behala Thana Kolkata,245.23,35032.6,700.0,Resale
Kolkata,3.0,Sonali Park Bansdroni Kolkata,245.23,22293.47,1100.0,Resale
Kolkata,4.0,New Town Road Kolkata,390.0,10603.59,3678.0,Resale
Kolkata,2.0,Gariahat Kolkata,245.23,43022.49,570.0,Resale
Kolkata,2.0,Purba Barisha Kolkata,245.23,37727.41,650.0,Resale
Kolkata,2.0,Ranipark Belghoria Kolkata,245.23,35032.6,700.0,Resale
Kolkata,2.0,Bansdroni Kolkata,245.23,28850.37,850.0,Resale
Kolkata,2.0,Joka Kolkata,245.23,40069.96,612.0,Resale
Kolkata,1.0,Baruipur Kolkata,245.23,49045.63,500.0,Resale
Kolkata,8.0,Radhanagar Kolkata,320.0,21333.33,1500.0,Resale
Kolkata,4.0,Barrackpore Trunk Road Kolkata,130.0,8831.52,1472.0,Resale
Kolkata,4.0,Rajarhat Kolkata,120.0,6060.61,1980.0,New Property
Kolkata,3.0,Dum Dum Kolkata,162.0,10546.88,1536.0,Resale
Kolkata,2.0,Rajarhat Kolkata,245.23,33005.14,743.0,Resale
Kolkata,3.0,Eastern Metropolitan Bypass Kolkata,245.23,28350.08,865.0,Resale
Kolkata,3.0,Rajarhat Kolkata,150.0,10162.6,1476.0,Resale
Kolkata,3.0,Kasba Kolkata,245.23,26948.15,910.0,Resale
Kolkata,2.0,Mukundapur Kolkata,245.23,40871.36,600.0,Resale
Kolkata,3.0,Kaikhali Kolkata,245.23,18300.61,1340.0,Resale
Kolkata,2.0,Belghoria Kolkata,245.23,29545.56,830.0,Resale
Kolkata,3.0,Kestopur Kolkata,245.23,32697.09,750.0,Resale
Kolkata,3.0,Mukundapur Kolkata,100.0,7867.82,1271.0,Resale
Kolkata,2.0,Belghoria Kolkata,245.23,41214.82,595.0,Resale
Kolkata,2.0,Tanga Kolkata,245.23,34059.47,720.0,Resale
Kolkata,3.0,Maheshtala Kolkata,245.23,19937.25,1230.0,Resale
Kolkata,3.0,Kasba Kolkata,245.23,23355.06,1050.0,Resale
Kolkata,2.0,Bonhooghly Kolkata,245.23,42427.02,578.0,Resale
Kolkata,2.0,Rajarhat Kolkata,245.23,29124.49,842.0,Resale
Kolkata,3.0,Nayabad Kolkata,245.23,24232.03,1012.0,Resale
Kolkata,10.0,>  Kalighat Kolkata,910.0,13717.21,6634.0,Resale
Kolkata,3.0,Thakurpukur Kolkata,245.23,15326.76,1600.0,Resale
Kolkata,2.0,Bhawanipur Kolkata,245.23,38618.61,635.0,Resale
Kolkata,2.0,Thakurpukur Kolkata,245.23,33918.14,723.0,Resale
Kolkata,2.0,Rajarhat Kolkata,245.23,28850.37,850.0,Resale
Kolkata,2.0,Kestopur Kolkata,245.23,40871.36,600.0,Resale
Kolkata,2.0,Gariahat Road South Kolkata,245.23,27247.57,900.0,Resale
Kolkata,3.0,New Town Kolkata,170.0,14480.41,1174.0,Resale
Kolkata,1.0,Behala Chowrasta Kolkata,245.23,35032.6,700.0,Resale
Kolkata,2.0,Chowbaga Kolkata,245.23,28850.37,850.0,Resale
Kolkata,2.0,Sodepur Kolkata,245.23,44586.94,550.0,Resale
Kolkata,3.0,Barrackpore Trunk Road Kolkata,110.0,9290.54,1184.0,Resale
Kolkata,3.0,Chandpur Vedic Village Kolkata,165.0,11000.0,1500.0,Resale
Kolkata,3.0,Hayath Tower Watganj Khidderpur Kolkata,245.23,25813.49,950.0,Resale
Kolkata,3.0,Heaven Plaza Kolkata,245.23,29905.87,820.0,Resale
Kolkata,3.0,Behala Kolkata,245.23,25813.49,950.0,Resale
Kolkata,2.0,Parnasree Palli Kolkata,245.23,33592.9,730.0,Resale
Kolkata,2.0,Bikramgarh Kolkata,245.23,49045.63,500.0,Resale
Kolkata,2.0,Behala Kolkata,245.23,39552.93,620.0,Resale
Kolkata,2.0,Madhyamgram Kolkata,245.23,35540.31,690.0,Resale
Kolkata,2.0,Barrackpore Kolkata,245.23,32697.09,750.0,Resale
